author,published_at,like_count,text,is_reply
@렛츠고고,2025-08-18T13:21:16Z,0,주진우의원.. 간이 아프다면서요.  간이 참 큰거 같아요.,False
@Just-t7v,2025-08-18T13:19:31Z,0,4번째 내란을 일으킨 반역족  신상필벌<br>역사는 12.3을 경상도 반역의 날로 기록할 것이다. <br><br>내란반역 혐의자 명단 <br><br>법무부장관   박성재    경북대구<br>법무부차관   김석우    경북대구<br>대법원장      조희대    경북경주<br>법원행정처장 천대엽    경남부산<br>국방장관       김용현    경남마산<br>합참의장       김명수    경북김천<br>지작사령관    강호필    경남김해<br>육참총장       박안수    경북청도<br>방첩사령관    여인형    경북울릉<br>군검찰단장    김동혁    경남사천<br>경찰청장       조지호    경북청송<br>서울청장       김봉식    경북대구<br>안보실장       신원식    경남통영<br>국정원차장    홍장원    경남진해<br>감사원총장    유병호    경남합천<br>국세청장        강민수    경남창원<br>방통심의장    유희림     경북대구<br>방통위원장    이진숙     경북성주<br>KBS사장         박민       경남창원<br>국방홍보원장  채일       경북대구<br>국힘원내대표  추경호    경북달성<br>선관위원장      노태악   경남창녕<br>국회경비대장  목현태    경남마산<br>소방청장         허석곤   경남거제<br>서울구치소장  김현우   경북안동<br><br><br>국정원장      조태용    서울<br>행안부장관   이상민    전북익산<br>법제처장       이완규    경기인천<br>비서실장     정진석     충남공주<br>검찰총장     심우정    충남공주<br>특전사령관  곽종근    충남금산<br>정보사령관   문상호   충남대전 <br><br>사법내란 대법관 13인 출신지 <br><br>조희대 경북경주      <br>천대엽  경남부산  <br>오석준 경북영양<br>엄상필 경남진주<br>권영준 경북대구<br>박영재  경남부산<br>마용주  경남합천<br>이흥구  경남통영   무죄의견<br>노태악  경남창녕<br>노경필  전남광주<br>오경미  전북익산   무죄의견<br>신숙희 서울<br>서경환 서울<br>이숙연 인천 <br><br>2찍  반역역사.  <br><br>1피살 5징역 1부도 2탄핵.  4번의 내란반역<br>군사독재 박정희  집단살해 전두환  배임횡령 노태우  국가부도 김영삼   개인사기 이명박  대리국정 박근혜  내란실패 윤건희 <br><br>2찍국은 끔찍하다.  국짐해체.,False
@Just-t7v,2025-08-18T13:19:21Z,0,민주국민 50% 내란지지범 50%...둘중하나 죽어야 끝난다.  이 전쟁.,False
@Bockdong,2025-08-18T13:18:09Z,0,김충식 최은순 김준우마약사범  특검구속시키라  숨긴돈 1경 탈탈털어내고 재산몰수하고 국민께환수하라,False
@allegro2848,2025-08-18T13:16:53Z,0,쥴리빤스 속 판검사 몇 마리?<br>법치파괴 판검사 심판받자,False
@김성실-q9s,2025-08-18T13:14:34Z,0,저넘 흑채 뿌리나???????????????????????????정수리가 휑하구만,False
@jiji5285,2025-08-18T13:12:42Z,0,얼마나  다행인가  윤정부가  계속됐으면  김건희일가의  공화국이  됐겠다,False
@아무도-v9p,2025-08-18T13:11:13Z,0,확실히 벌받을지어다  미친자들아,False
@shlee9809,2025-08-18T13:10:59Z,0,바이든을 날리면으로 거짓말 방송만 하는 MBC야 전화를 했는지 안 했는지 어떻게 알아<br>맨날 이따위 거짓말 방송만 하는 MBC 폐방이 답이다...국민들은 다 알고 있다...,False
@unialrie2578,2025-08-18T13:09:41Z,0,주진우는 확실히 검사보다 범죄자상임,False
